Unnamed: 0,Train_ID,Train_Name,Date,Source,Destination,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Revenue,Month,Delay_Category
2210,10002,Chennai Express,2024-07-03,Mumbai,Chennai,07:45,08:32,47,921,68154,7,High Delay
2211,10003,Hampi Express,2024-07-03,Mumbai,Bangalore,14:15,15:07,52,1163,113974,7,High Delay
2212,10004,Jaipur Superfast,2024-07-03,Chennai,Delhi,01:15,01:35,20,472,32568,7,Medium Delay
2213,10005,Rajdhani Express,2024-07-03,Hyderabad,Mumbai,02:00,03:27,87,1381,149148,7,High Delay
2214,10006,Duronto Express,2024-07-03,Kolkata,Bangalore,12:45,13:17,32,1227,99387,7,Medium Delay
2215,10007,Yuva Express,2024-07-03,Mumbai,Delhi,18:15,19:37,82,732,86376,7,High Delay
2216,10008,Garib Rath,2024-07-03,Chennai,Hyderabad,03:45,03:46,1,1086,111858,7,Low Delay
2217,10009,Intercity Express,2024-07-03,Kolkata,Mumbai,06:45,07:34,49,1006,82492,7,High Delay
2218,10010,Express Special,2024-07-03,Mumbai,Chennai,03:00,03:13,13,675,80325,7,Low Delay
2219,10011,Passenger Special,2024-07-03,Mumbai,Delhi,17:45,19:02,77,574,35588,7,High Delay
2220,10000,Shatabdi Express,2024-07-04,Bangalore,Mumbai,23:00,23:34,34,413,25606,7,Medium Delay
2221,10001,Lalbagh Express,2024-07-04,Mumbai,Bangalore,13:00,13:25,25,402,44220,7,Medium Delay
2222,10002,Chennai Express,2024-07-04,Hyderabad,Delhi,18:30,18:30,0,1271,134726,7,On Time
2223,10003,Hampi Express,2024-07-04,Bangalore,Hyderabad,19:45,19:55,10,1322,96506,7,Low Delay
2224,10004,Jaipur Superfast,2024-07-04,Kolkata,Hyderabad,11:00,11:09,9,1063,111615,7,Low Delay
2225,10005,Rajdhani Express,2024-07-04,Chennai,Bangalore,16:15,17:12,57,1308,142572,7,High Delay
2226,10006,Duronto Express,2024-07-04,Mumbai,Hyderabad,18:45,19:55,70,755,63420,7,High Delay
2227,10007,Yuva Express,2024-07-04,Delhi,Pune,13:00,13:28,28,729,79461,7,Medium Delay
2228,10008,Garib Rath,2024-07-04,Mumbai,Hyderabad,23:45,00:41,56,937,60905,7,High Delay
2229,10009,Intercity Express,2024-07-04,Hyderabad,Delhi,11:30,11:32,2,974,100322,7,Low Delay
2230,10010,Express Special,2024-07-04,Kolkata,Pune,05:30,05:47,17,991,81262,7,Medium Delay
2231,10011,Passenger Special,2024-07-04,Delhi,Hyderabad,08:30,08:32,2,525,35175,7,Low Delay
2232,10000,Shatabdi Express,2024-07-05,Kolkata,Delhi,11:45,13:13,88,644,48300,7,High Delay
2233,10001,Lalbagh Express,2024-07-05,Chennai,Hyderabad,08:30,09:45,75,564,61476,7,High Delay
2234,10002,Chennai Express,2024-07-05,Hyderabad,Bangalore,02:15,02:58,43,850,53550,7,Medium Delay
2235,10003,Hampi Express,2024-07-05,Kolkata,Delhi,18:15,19:16,61,656,49856,7,High Delay
2236,10004,Jaipur Superfast,2024-07-05,Bangalore,Chennai,20:00,20:58,58,1286,87448,7,High Delay
2237,10005,Rajdhani Express,2024-07-05,Hyderabad,Chennai,14:15,15:29,74,666,44622,7,High Delay
2238,10006,Duronto Express,2024-07-05,Kolkata,Pune,19:30,20:41,71,897,96876,7,High Delay
2239,10007,Yuva Express,2024-07-05,Delhi,Bangalore,20:30,20:48,18,726,65340,7,Medium Delay
2240,10008,Garib Rath,2024-07-05,Chennai,Pune,20:45,22:05,80,1332,137196,7,High Delay
2241,10009,Intercity Express,2024-07-05,Bangalore,Mumbai,19:00,19:49,49,1315,131500,7,High Delay
2242,10010,Express Special,2024-07-05,Hyderabad,Pune,07:45,07:45,0,672,77952,7,On Time
2243,10011,Passenger Special,2024-07-05,Bangalore,Pune,12:45,13:50,65,943,98072,7,High Delay
2244,10000,Shatabdi Express,2024-07-06,Bangalore,Pune,05:45,05:45,0,1160,74240,7,On Time
2245,10001,Lalbagh Express,2024-07-06,Delhi,Pune,00:15,01:27,72,621,51543,7,High Delay
2246,10002,Chennai Express,2024-07-06,Hyderabad,Bangalore,13:00,14:07,67,1192,82248,7,High Delay
2247,10003,Hampi Express,2024-07-06,Delhi,Bangalore,12:45,13:27,42,456,43320,7,Medium Delay
2248,10004,Jaipur Superfast,2024-07-06,Kolkata,Bangalore,07:45,08:11,26,1039,104939,7,Medium Delay
2249,10005,Rajdhani Express,2024-07-06,Mumbai,Pune,02:15,02:18,3,1273,120935,7,Low Delay
2250,10006,Duronto Express,2024-07-06,Mumbai,Bangalore,20:15,20:30,15,802,70576,7,Low Delay
2251,10007,Yuva Express,2024-07-06,Hyderabad,Mumbai,17:15,17:58,43,415,24900,7,Medium Delay
2252,10008,Garib Rath,2024-07-06,Chennai,Pune,00:00,00:21,21,1284,121980,7,Medium Delay
2253,10009,Intercity Express,2024-07-06,Kolkata,Pune,00:45,02:10,85,719,65429,7,High Delay
2254,10010,Express Special,2024-07-06,Delhi,Bangalore,13:45,14:47,62,475,56525,7,High Delay
2255,10011,Passenger Special,2024-07-06,Bangalore,Hyderabad,16:00,16:54,54,1154,133864,7,High Delay
2256,10000,Shatabdi Express,2024-07-07,Chennai,Pune,06:00,07:25,85,1065,119280,7,High Delay
2257,10001,Lalbagh Express,2024-07-07,Hyderabad,Pune,13:15,14:26,71,1038,107952,7,High Delay
2258,10002,Chennai Express,2024-07-07,Kolkata,Pune,04:00,04:32,32,1173,130203,7,Medium Delay
2259,10003,Hampi Express,2024-07-07,Chennai,Bangalore,04:15,04:51,36,919,90062,7,Medium Delay
2260,10004,Jaipur Superfast,2024-07-07,Mumbai,Hyderabad,07:30,08:27,57,929,107764,7,High Delay
2261,10005,Rajdhani Express,2024-07-07,Delhi,Bangalore,12:30,12:54,24,1131,132327,7,Medium Delay
2262,10006,Duronto Express,2024-07-07,Delhi,Chennai,23:15,23:44,29,864,85536,7,Medium Delay
2263,10007,Yuva Express,2024-07-07,Chennai,Hyderabad,15:45,16:35,50,991,71352,7,High Delay
2264,10008,Garib Rath,2024-07-07,Chennai,Pune,06:30,07:17,47,486,52002,7,High Delay
2265,10009,Intercity Express,2024-07-07,Mumbai,Pune,13:45,14:02,17,810,70470,7,Medium Delay
2266,10010,Express Special,2024-07-07,Chennai,Pune,15:00,15:57,57,1132,76976,7,High Delay
2267,10011,Passenger Special,2024-07-07,Chennai,Pune,08:00,08:35,35,408,43248,7,Medium Delay
2268,10000,Shatabdi Express,2024-07-08,Kolkata,Mumbai,11:00,11:56,56,431,41807,7,High Delay
2269,10001,Lalbagh Express,2024-07-08,Delhi,Bangalore,21:45,22:00,15,1229,97091,7,Low Delay
2270,10002,Chennai Express,2024-07-08,Bangalore,Delhi,01:15,01:36,21,507,38532,7,Medium Delay
2271,10003,Hampi Express,2024-07-08,Hyderabad,Mumbai,14:15,15:02,47,1071,77112,7,High Delay
2272,10004,Jaipur Superfast,2024-07-08,Mumbai,Chennai,07:00,07:56,56,585,50310,7,High Delay
2273,10005,Rajdhani Express,2024-07-08,Delhi,Pune,01:30,01:30,0,952,101864,7,On Time
2274,10006,Duronto Express,2024-07-08,Hyderabad,Delhi,00:00,01:21,81,550,65450,7,High Delay
2275,10007,Yuva Express,2024-07-08,Chennai,Bangalore,12:45,13:23,38,639,66456,7,Medium Delay
2276,10008,Garib Rath,2024-07-08,Kolkata,Chennai,11:00,11:31,31,1351,112133,7,Medium Delay
2277,10009,Intercity Express,2024-07-08,Hyderabad,Pune,23:45,01:03,78,711,79632,7,High Delay
2278,10010,Express Special,2024-07-08,Hyderabad,Bangalore,17:15,17:40,25,578,61268,7,Medium Delay
2279,10011,Passenger Special,2024-07-08,Chennai,Pune,09:45,11:08,83,986,115362,7,High Delay
2280,10000,Shatabdi Express,2024-07-09,Chennai,Hyderabad,22:00,22:40,40,707,55146,7,Medium Delay
2281,10001,Lalbagh Express,2024-07-09,Mumbai,Bangalore,16:30,16:35,5,1241,75701,7,Low Delay
2282,10002,Chennai Express,2024-07-09,Kolkata,Delhi,20:00,21:05,65,716,75180,7,High Delay
2283,10003,Hampi Express,2024-07-09,Mumbai,Bangalore,10:15,10:57,42,458,27938,7,Medium Delay
2284,10004,Jaipur Superfast,2024-07-09,Bangalore,Hyderabad,06:45,07:19,34,561,62832,7,Medium Delay
2285,10005,Rajdhani Express,2024-07-09,Kolkata,Mumbai,03:45,05:08,83,822,71514,7,High Delay
2286,10006,Duronto Express,2024-07-09,Kolkata,Chennai,18:15,19:02,47,1074,97734,7,High Delay
2287,10007,Yuva Express,2024-07-09,Kolkata,Hyderabad,06:00,06:34,34,749,56924,7,Medium Delay
2288,10008,Garib Rath,2024-07-09,Chennai,Hyderabad,05:45,06:01,16,1376,100448,7,Medium Delay
2289,10009,Intercity Express,2024-07-09,Bangalore,Mumbai,04:00,04:38,38,582,52962,7,Medium Delay
2290,10010,Express Special,2024-07-09,Hyderabad,Bangalore,04:45,04:58,13,1322,155996,7,Low Delay
2291,10011,Passenger Special,2024-07-09,Delhi,Chennai,05:00,06:22,82,955,60165,7,High Delay
2292,10000,Shatabdi Express,2024-07-10,Bangalore,Delhi,21:45,23:05,80,855,89775,7,High Delay
2293,10001,Lalbagh Express,2024-07-10,Delhi,Bangalore,10:30,10:40,10,519,58647,7,Low Delay
2294,10002,Chennai Express,2024-07-10,Kolkata,Pune,20:15,20:24,9,809,69574,7,Low Delay
2295,10003,Hampi Express,2024-07-10,Hyderabad,Bangalore,15:00,15:12,12,998,70858,7,Low Delay
2296,10004,Jaipur Superfast,2024-07-10,Delhi,Chennai,16:30,17:33,63,1169,121576,7,High Delay
2297,10005,Rajdhani Express,2024-07-10,Bangalore,Mumbai,18:30,19:38,68,1008,79632,7,High Delay
2298,10006,Duronto Express,2024-07-10,Kolkata,Pune,07:15,08:15,60,480,49440,7,High Delay
2299,10007,Yuva Express,2024-07-10,Bangalore,Delhi,13:15,14:26,71,954,112572,7,High Delay
2300,10008,Garib Rath,2024-07-10,Kolkata,Pune,02:30,03:20,50,403,46748,7,High Delay
2301,10009,Intercity Express,2024-07-10,Mumbai,Pune,18:00,18:54,54,1140,90060,7,High Delay
2302,10010,Express Special,2024-07-10,Hyderabad,Bangalore,12:15,13:08,53,1329,103662,7,High Delay
2303,10011,Passenger Special,2024-07-10,Bangalore,Hyderabad,17:45,18:39,54,1220,132980,7,High Delay
2304,10000,Shatabdi Express,2024-07-11,Delhi,Hyderabad,12:45,14:10,85,867,62424,7,High Delay
2305,10001,Lalbagh Express,2024-07-11,Hyderabad,Bangalore,02:30,02:48,18,828,79488,7,Medium Delay
2306,10002,Chennai Express,2024-07-11,Chennai,Pune,21:30,22:24,54,1142,108490,7,High Delay
2307,10003,Hampi Express,2024-07-11,Chennai,Delhi,06:30,07:16,46,624,38064,7,High Delay
2308,10004,Jaipur Superfast,2024-07-11,Chennai,Bangalore,14:45,14:59,14,494,36062,7,Low Delay
2309,10005,Rajdhani Express,2024-07-11,Kolkata,Hyderabad,05:15,06:35,80,673,53167,7,High Delay
2310,10006,Duronto Express,2024-07-11,Delhi,Chennai,15:45,16:23,38,1347,122577,7,Medium Delay
2311,10007,Yuva Express,2024-07-11,Hyderabad,Delhi,08:30,09:21,51,496,34224,7,High Delay
2312,10008,Garib Rath,2024-07-11,Bangalore,Chennai,16:45,18:05,80,1121,124431,7,High Delay
2313,10009,Intercity Express,2024-07-11,Chennai,Hyderabad,22:00,23:01,61,1093,86347,7,High Delay
2314,10010,Express Special,2024-07-11,Kolkata,Delhi,22:00,22:34,34,978,90954,7,Medium Delay
2315,10011,Passenger Special,2024-07-11,Bangalore,Chennai,12:30,13:56,86,414,48852,7,High Delay
2316,10000,Shatabdi Express,2024-07-12,Bangalore,Mumbai,06:00,06:17,17,1167,75855,7,Medium Delay
2317,10001,Lalbagh Express,2024-07-12,Delhi,Hyderabad,07:45,08:11,26,913,83996,7,Medium Delay
2318,10002,Chennai Express,2024-07-12,Kolkata,Mumbai,14:00,14:55,55,593,43289,7,High Delay
2319,10003,Hampi Express,2024-07-12,Kolkata,Chennai,06:15,07:18,63,583,58300,7,High Delay
2320,10004,Jaipur Superfast,2024-07-12,Hyderabad,Chennai,03:45,03:48,3,840,74760,7,Low Delay
2321,10005,Rajdhani Express,2024-07-12,Hyderabad,Bangalore,12:15,12:22,7,582,37248,7,Low Delay
2322,10006,Duronto Express,2024-07-12,Hyderabad,Pune,19:15,19:46,31,1355,147695,7,Medium Delay
2323,10007,Yuva Express,2024-07-12,Delhi,Chennai,19:45,20:05,20,929,91042,7,Medium Delay
2324,10008,Garib Rath,2024-07-12,Mumbai,Pune,23:45,00:12,27,868,65100,7,Medium Delay
2325,10009,Intercity Express,2024-07-12,Hyderabad,Mumbai,16:00,16:51,51,1388,136024,7,High Delay
2326,10010,Express Special,2024-07-12,Chennai,Pune,18:45,19:06,21,778,89470,7,Medium Delay
2327,10011,Passenger Special,2024-07-12,Bangalore,Pune,14:00,15:05,65,975,65325,7,High Delay
2328,10000,Shatabdi Express,2024-07-13,Kolkata,Chennai,01:45,02:57,72,856,61632,7,High Delay
2329,10001,Lalbagh Express,2024-07-13,Kolkata,Hyderabad,14:30,15:22,52,926,100934,7,High Delay
2330,10002,Chennai Express,2024-07-13,Chennai,Delhi,07:15,07:54,39,1361,149710,7,Medium Delay
2331,10003,Hampi Express,2024-07-13,Chennai,Pune,16:30,17:08,38,1363,128122,7,Medium Delay
2332,10004,Jaipur Superfast,2024-07-13,Delhi,Pune,08:00,08:17,17,1316,140812,7,Medium Delay
2333,10005,Rajdhani Express,2024-07-13,Bangalore,Pune,17:45,18:32,47,1252,127704,7,High Delay
2334,10006,Duronto Express,2024-07-13,Hyderabad,Pune,20:00,20:26,26,1186,97252,7,Medium Delay
2335,10007,Yuva Express,2024-07-13,Delhi,Bangalore,18:30,19:20,50,761,81427,7,High Delay
2336,10008,Garib Rath,2024-07-13,Mumbai,Pune,08:45,08:55,10,1247,122206,7,Low Delay
2337,10009,Intercity Express,2024-07-13,Mumbai,Hyderabad,19:30,20:18,48,821,87026,7,High Delay
2338,10010,Express Special,2024-07-13,Chennai,Hyderabad,22:00,22:37,37,524,50304,7,Medium Delay
2339,10011,Passenger Special,2024-07-13,Hyderabad,Chennai,17:30,17:52,22,505,31310,7,Medium Delay
2340,10000,Shatabdi Express,2024-07-14,Mumbai,Hyderabad,12:45,14:10,85,1284,112992,7,High Delay
2341,10001,Lalbagh Express,2024-07-14,Chennai,Bangalore,16:30,17:19,49,1232,126896,7,High Delay
2342,10002,Chennai Express,2024-07-14,Hyderabad,Delhi,20:00,21:11,71,1194,126564,7,High Delay
2343,10003,Hampi Express,2024-07-14,Delhi,Mumbai,05:45,06:29,44,827,64506,7,Medium Delay
2344,10004,Jaipur Superfast,2024-07-14,Mumbai,Bangalore,23:00,23:24,24,1194,78804,7,Medium Delay
2345,10005,Rajdhani Express,2024-07-14,Hyderabad,Bangalore,11:30,12:05,35,1058,68770,7,Medium Delay
2346,10006,Duronto Express,2024-07-14,Bangalore,Chennai,19:15,19:51,36,554,39888,7,Medium Delay
2347,10007,Yuva Express,2024-07-14,Bangalore,Mumbai,17:00,17:23,23,644,66332,7,Medium Delay
2348,10008,Garib Rath,2024-07-14,Chennai,Mumbai,08:15,09:10,55,813,65853,7,High Delay
2349,10009,Intercity Express,2024-07-14,Kolkata,Mumbai,22:30,23:50,80,755,54360,7,High Delay
2350,10010,Express Special,2024-07-14,Bangalore,Hyderabad,00:30,01:39,69,547,51418,7,High Delay
2351,10011,Passenger Special,2024-07-14,Hyderabad,Pune,08:15,08:26,11,845,75205,7,Low Delay
2352,10000,Shatabdi Express,2024-07-15,Hyderabad,Mumbai,09:30,10:38,68,841,53824,7,High Delay
2353,10001,Lalbagh Express,2024-07-15,Bangalore,Delhi,19:00,19:20,20,912,103056,7,Medium Delay
2354,10002,Chennai Express,2024-07-15,Hyderabad,Bangalore,14:30,15:50,80,425,33575,7,High Delay
2355,10003,Hampi Express,2024-07-15,Bangalore,Hyderabad,00:00,01:11,71,1236,80340,7,High Delay
2356,10004,Jaipur Superfast,2024-07-15,Hyderabad,Mumbai,05:30,06:46,76,1179,133227,7,High Delay
2357,10005,Rajdhani Express,2024-07-15,Chennai,Hyderabad,02:30,03:05,35,800,69600,7,Medium Delay
2358,10006,Duronto Express,2024-07-15,Hyderabad,Mumbai,23:30,00:36,66,685,44525,7,High Delay
2359,10007,Yuva Express,2024-07-15,Chennai,Mumbai,13:00,14:21,81,706,72718,7,High Delay
2360,10008,Garib Rath,2024-07-15,Mumbai,Bangalore,11:45,13:06,81,408,44064,7,High Delay
2361,10009,Intercity Express,2024-07-15,Mumbai,Chennai,20:45,21:24,39,1274,105742,7,Medium Delay
2362,10010,Express Special,2024-07-15,Chennai,Pune,20:30,21:02,32,422,30384,7,Medium Delay
2363,10011,Passenger Special,2024-07-15,Kolkata,Pune,16:15,17:32,77,735,79380,7,High Delay
2364,10000,Shatabdi Express,2024-07-16,Kolkata,Bangalore,06:15,07:44,89,592,53872,7,High Delay
2365,10001,Lalbagh Express,2024-07-16,Bangalore,Pune,20:15,21:14,59,1289,92808,7,High Delay
2366,10002,Chennai Express,2024-07-16,Kolkata,Bangalore,18:30,18:54,24,449,32777,7,Medium Delay
2367,10003,Hampi Express,2024-07-16,Kolkata,Delhi,19:30,19:59,29,685,66445,7,Medium Delay
2368,10004,Jaipur Superfast,2024-07-16,Chennai,Bangalore,03:45,04:00,15,743,54239,7,Low Delay
2369,10005,Rajdhani Express,2024-07-16,Chennai,Mumbai,15:45,16:49,64,454,35866,7,High Delay
2370,10006,Duronto Express,2024-07-16,Delhi,Chennai,02:00,02:25,25,1207,117079,7,Medium Delay
2371,10007,Yuva Express,2024-07-16,Kolkata,Delhi,06:15,06:44,29,519,40482,7,Medium Delay
2372,10008,Garib Rath,2024-07-16,Delhi,Chennai,00:15,00:52,37,793,91988,7,Medium Delay
2373,10009,Intercity Express,2024-07-16,Hyderabad,Delhi,05:45,06:05,20,491,45172,7,Medium Delay
2374,10010,Express Special,2024-07-16,Kolkata,Chennai,14:45,14:47,2,1210,128260,7,Low Delay
2375,10011,Passenger Special,2024-07-16,Delhi,Bangalore,03:15,03:26,11,1169,88844,7,Low Delay
2376,10000,Shatabdi Express,2024-07-17,Delhi,Bangalore,15:15,15:57,42,932,68968,7,Medium Delay
2377,10001,Lalbagh Express,2024-07-17,Delhi,Hyderabad,20:00,20:59,59,1083,98553,7,High Delay
2378,10002,Chennai Express,2024-07-17,Mumbai,Chennai,20:15,20:35,20,983,101249,7,Medium Delay
2379,10003,Hampi Express,2024-07-17,Hyderabad,Bangalore,09:30,10:10,40,1160,96280,7,Medium Delay
2380,10004,Jaipur Superfast,2024-07-17,Bangalore,Pune,23:30,00:28,58,640,59520,7,High Delay
2381,10005,Rajdhani Express,2024-07-17,Delhi,Bangalore,22:45,00:10,85,442,34034,7,High Delay
2382,10006,Duronto Express,2024-07-17,Bangalore,Pune,12:00,13:04,64,643,40509,7,High Delay
2383,10007,Yuva Express,2024-07-17,Hyderabad,Delhi,12:15,12:42,27,553,45346,7,Medium Delay
2384,10008,Garib Rath,2024-07-17,Hyderabad,Mumbai,05:30,06:07,37,1330,126350,7,Medium Delay
2385,10009,Intercity Express,2024-07-17,Chennai,Hyderabad,08:15,08:52,37,1132,125652,7,Medium Delay
2386,10010,Express Special,2024-07-17,Delhi,Mumbai,06:15,06:18,3,916,57708,7,Low Delay
2387,10011,Passenger Special,2024-07-17,Hyderabad,Mumbai,12:45,13:09,24,1373,96110,7,Medium Delay
2388,10000,Shatabdi Express,2024-07-18,Mumbai,Bangalore,21:15,21:38,23,842,82516,7,Medium Delay
2389,10001,Lalbagh Express,2024-07-18,Chennai,Delhi,03:30,04:30,60,1311,153387,7,High Delay
2390,10002,Chennai Express,2024-07-18,Kolkata,Mumbai,05:15,06:10,55,535,47615,7,High Delay
2391,10003,Hampi Express,2024-07-18,Delhi,Mumbai,23:15,23:55,40,1374,115416,7,Medium Delay
2392,10004,Jaipur Superfast,2024-07-18,Kolkata,Bangalore,11:30,12:20,50,508,49784,7,High Delay
2393,10005,Rajdhani Express,2024-07-18,Bangalore,Mumbai,09:15,10:31,76,1221,107448,7,High Delay
2394,10006,Duronto Express,2024-07-18,Kolkata,Chennai,12:00,13:02,62,1372,131712,7,High Delay
2395,10007,Yuva Express,2024-07-18,Kolkata,Pune,08:45,09:23,38,567,64071,7,Medium Delay
2396,10008,Garib Rath,2024-07-18,Delhi,Chennai,06:30,07:03,33,1373,149657,7,Medium Delay
2397,10009,Intercity Express,2024-07-18,Kolkata,Hyderabad,23:00,00:22,82,909,99990,7,High Delay
2398,10010,Express Special,2024-07-18,Kolkata,Mumbai,16:15,16:42,27,1186,101996,7,Medium Delay
2399,10011,Passenger Special,2024-07-18,Hyderabad,Chennai,18:00,18:50,50,918,80784,7,High Delay
2400,10000,Shatabdi Express,2024-07-19,Delhi,Hyderabad,16:30,17:27,57,1303,131603,7,High Delay
2401,10001,Lalbagh Express,2024-07-19,Hyderabad,Bangalore,12:15,12:32,17,697,76670,7,Medium Delay
2402,10002,Chennai Express,2024-07-19,Hyderabad,Chennai,19:45,19:47,2,653,56158,7,Low Delay
2403,10003,Hampi Express,2024-07-19,Chennai,Mumbai,12:15,12:37,22,458,49464,7,Medium Delay
2404,10004,Jaipur Superfast,2024-07-19,Hyderabad,Mumbai,21:00,21:22,22,766,91154,7,Medium Delay
2405,10005,Rajdhani Express,2024-07-19,Bangalore,Hyderabad,08:15,09:09,54,1284,96300,7,High Delay
2406,10006,Duronto Express,2024-07-19,Bangalore,Mumbai,16:30,17:14,44,472,34928,7,Medium Delay
2407,10007,Yuva Express,2024-07-19,Bangalore,Chennai,04:45,04:53,8,635,41275,7,Low Delay
2408,10008,Garib Rath,2024-07-19,Hyderabad,Pune,07:30,07:35,5,426,41322,7,Low Delay
2409,10009,Intercity Express,2024-07-19,Hyderabad,Mumbai,20:45,21:14,29,865,81310,7,Medium Delay
2410,10010,Express Special,2024-07-19,Delhi,Pune,20:15,21:39,84,437,34960,7,High Delay
2411,10011,Passenger Special,2024-07-19,Hyderabad,Bangalore,19:00,19:59,59,420,31920,7,High Delay
2412,10000,Shatabdi Express,2024-07-20,Bangalore,Delhi,17:00,17:36,36,715,69355,7,Medium Delay
2413,10001,Lalbagh Express,2024-07-20,Hyderabad,Mumbai,15:45,17:08,83,1112,66720,7,High Delay
2414,10002,Chennai Express,2024-07-20,Chennai,Delhi,20:30,20:38,8,1157,90246,7,Low Delay
2415,10003,Hampi Express,2024-07-20,Mumbai,Pune,18:15,19:41,86,618,53148,7,High Delay
2416,10004,Jaipur Superfast,2024-07-20,Hyderabad,Delhi,22:30,23:15,45,1201,110492,7,Medium Delay
2417,10005,Rajdhani Express,2024-07-20,Hyderabad,Bangalore,19:45,20:42,57,814,78958,7,High Delay
2418,10006,Duronto Express,2024-07-20,Kolkata,Pune,08:00,08:08,8,1102,81548,7,Low Delay
2419,10007,Yuva Express,2024-07-20,Mumbai,Bangalore,13:30,14:07,37,1009,67603,7,Medium Delay
2420,10008,Garib Rath,2024-07-20,Hyderabad,Pune,23:15,23:57,42,1031,89697,7,Medium Delay
2421,10009,Intercity Express,2024-07-20,Kolkata,Delhi,15:15,16:38,83,942,86664,7,High Delay
2422,10010,Express Special,2024-07-20,Hyderabad,Chennai,01:00,01:51,51,444,42624,7,High Delay
2423,10011,Passenger Special,2024-07-20,Chennai,Pune,16:00,16:37,37,1266,150654,7,Medium Delay
2424,10000,Shatabdi Express,2024-07-21,Kolkata,Hyderabad,03:30,04:04,34,1097,127252,7,Medium Delay
2425,10001,Lalbagh Express,2024-07-21,Bangalore,Hyderabad,21:45,22:14,29,1155,109725,7,Medium Delay
2426,10002,Chennai Express,2024-07-21,Chennai,Mumbai,03:45,04:29,44,889,96901,7,Medium Delay
2427,10003,Hampi Express,2024-07-21,Bangalore,Chennai,12:15,13:33,78,431,40083,7,High Delay
2428,10004,Jaipur Superfast,2024-07-21,Delhi,Hyderabad,13:15,14:01,46,669,71583,7,High Delay
2429,10005,Rajdhani Express,2024-07-21,Mumbai,Delhi,08:00,08:36,36,1018,88566,7,Medium Delay
2430,10006,Duronto Express,2024-07-21,Hyderabad,Chennai,23:45,00:20,35,771,59367,7,Medium Delay
2431,10007,Yuva Express,2024-07-21,Bangalore,Delhi,03:15,03:53,38,489,32763,7,Medium Delay
2432,10008,Garib Rath,2024-07-21,Hyderabad,Bangalore,16:45,18:10,85,1125,127125,7,High Delay
2433,10009,Intercity Express,2024-07-21,Hyderabad,Bangalore,23:15,00:01,46,1167,86358,7,High Delay
2434,10010,Express Special,2024-07-21,Mumbai,Hyderabad,01:45,02:38,53,1066,95940,7,High Delay
2435,10011,Passenger Special,2024-07-21,Bangalore,Pune,14:30,15:34,64,1217,107096,7,High Delay
2436,10000,Shatabdi Express,2024-07-22,Bangalore,Chennai,15:15,15:42,27,1253,96481,7,Medium Delay
2437,10001,Lalbagh Express,2024-07-22,Kolkata,Chennai,11:30,12:58,88,1089,128502,7,High Delay
2438,10002,Chennai Express,2024-07-22,Mumbai,Delhi,01:30,02:43,73,1150,133400,7,High Delay
2439,10003,Hampi Express,2024-07-22,Hyderabad,Pune,14:45,15:44,59,1219,90206,7,High Delay
2440,10004,Jaipur Superfast,2024-07-22,Chennai,Mumbai,13:15,13:24,9,416,46592,7,Low Delay
2441,10005,Rajdhani Express,2024-07-22,Kolkata,Bangalore,15:00,15:26,26,1368,90288,7,Medium Delay
2442,10006,Duronto Express,2024-07-22,Chennai,Bangalore,21:30,22:40,70,639,43452,7,High Delay
2443,10007,Yuva Express,2024-07-22,Delhi,Hyderabad,16:45,17:55,70,954,94446,7,High Delay
2444,10008,Garib Rath,2024-07-22,Hyderabad,Mumbai,19:45,20:23,38,695,45870,7,Medium Delay
2445,10009,Intercity Express,2024-07-22,Kolkata,Chennai,08:30,08:42,12,1270,125730,7,Low Delay
2446,10010,Express Special,2024-07-22,Kolkata,Chennai,16:45,18:10,85,1009,67603,7,High Delay
2447,10011,Passenger Special,2024-07-22,Bangalore,Hyderabad,17:45,18:44,59,1227,123927,7,High Delay
2448,10000,Shatabdi Express,2024-07-23,Chennai,Mumbai,13:45,14:40,55,1179,107289,7,High Delay
2449,10001,Lalbagh Express,2024-07-23,Hyderabad,Delhi,13:00,13:03,3,873,82935,7,Low Delay
2450,10002,Chennai Express,2024-07-23,Chennai,Delhi,00:00,01:10,70,1229,131503,7,High Delay
2451,10003,Hampi Express,2024-07-23,Kolkata,Pune,18:30,19:03,33,1138,122904,7,Medium Delay
2452,10004,Jaipur Superfast,2024-07-23,Chennai,Delhi,08:15,09:04,49,1256,106760,7,High Delay
2453,10005,Rajdhani Express,2024-07-23,Kolkata,Hyderabad,13:00,13:03,3,1150,85100,7,Low Delay
2454,10006,Duronto Express,2024-07-23,Chennai,Mumbai,00:15,01:15,60,675,46575,7,High Delay
2455,10007,Yuva Express,2024-07-23,Chennai,Delhi,23:15,00:15,60,1387,119282,7,High Delay
2456,10008,Garib Rath,2024-07-23,Bangalore,Chennai,03:30,03:38,8,543,34752,7,Low Delay
2457,10009,Intercity Express,2024-07-23,Chennai,Pune,22:30,23:58,88,840,92400,7,High Delay
2458,10010,Express Special,2024-07-23,Mumbai,Delhi,19:30,19:46,16,1076,77472,7,Medium Delay
2459,10011,Passenger Special,2024-07-23,Kolkata,Mumbai,19:00,19:07,7,711,62568,7,Low Delay
2460,10000,Shatabdi Express,2024-07-24,Delhi,Pune,06:45,07:25,40,548,63568,7,Medium Delay
2461,10001,Lalbagh Express,2024-07-24,Kolkata,Bangalore,09:15,09:43,28,863,51780,7,Medium Delay
