Train_ID,Train_Name,Date,Source,Destination,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Revenue
10010,Express Special,2024-07-21,Mumbai,Hyderabad,01:45,02:38,53,1066,95940
10011,Passenger Special,2024-07-21,Bangalore,Pune,14:30,15:34,64,1217,107096
10000,Shatabdi Express,2024-07-22,Bangalore,Chennai,15:15,15:42,27,1253,96481
10001,Lalbagh Express,2024-07-22,Kolkata,Chennai,11:30,12:58,88,1089,128502
10002,Chennai Express,2024-07-22,Mumbai,Delhi,01:30,02:43,73,1150,133400
10003,Hampi Express,2024-07-22,Hyderabad,Pune,14:45,15:44,59,1219,90206
10004,Jaipur Superfast,2024-07-22,Chennai,Mumbai,13:15,13:24,9,416,46592
10005,Rajdhani Express,2024-07-22,Kolkata,Bangalore,15:00,15:26,26,1368,90288
10006,Duronto Express,2024-07-22,Chennai,Bangalore,21:30,22:40,70,639,43452
10007,Yuva Express,2024-07-22,Delhi,Hyderabad,16:45,17:55,70,954,94446
10008,Garib Rath,2024-07-22,Hyderabad,Mumbai,19:45,20:23,38,695,45870
10009,Intercity Express,2024-07-22,Kolkata,Chennai,08:30,08:42,12,1270,125730
10010,Express Special,2024-07-22,Kolkata,Chennai,16:45,18:10,85,1009,67603
10011,Passenger Special,2024-07-22,Bangalore,Hyderabad,17:45,18:44,59,1227,123927
10000,Shatabdi Express,2024-07-23,Chennai,Mumbai,13:45,14:40,55,1179,107289
10001,Lalbagh Express,2024-07-23,Hyderabad,Delhi,13:00,13:03,3,873,82935
10002,Chennai Express,2024-07-23,Chennai,Delhi,00:00,01:10,70,1229,131503
10003,Hampi Express,2024-07-23,Kolkata,Pune,18:30,19:03,33,1138,122904
10004,Jaipur Superfast,2024-07-23,Chennai,Delhi,08:15,09:04,49,1256,106760
10005,Rajdhani Express,2024-07-23,Kolkata,Hyderabad,13:00,13:03,3,1150,85100
10006,Duronto Express,2024-07-23,Chennai,Mumbai,00:15,01:15,60,675,46575
10007,Yuva Express,2024-07-23,Chennai,Delhi,23:15,00:15,60,1387,119282
10008,Garib Rath,2024-07-23,Bangalore,Chennai,03:30,03:38,8,543,34752
10009,Intercity Express,2024-07-23,Chennai,Pune,22:30,23:58,88,840,92400
10010,Express Special,2024-07-23,Mumbai,Delhi,19:30,19:46,16,1076,77472
10011,Passenger Special,2024-07-23,Kolkata,Mumbai,19:00,19:07,7,711,62568
10000,Shatabdi Express,2024-07-24,Delhi,Pune,06:45,07:25,40,548,63568
10001,Lalbagh Express,2024-07-24,Kolkata,Bangalore,09:15,09:43,28,863,51780
10002,Chennai Express,2024-07-24,Bangalore,Mumbai,20:00,20:18,18,964,77120
10003,Hampi Express,2024-07-24,Bangalore,Hyderabad,20:00,21:03,63,1340,144720
10004,Jaipur Superfast,2024-07-24,Delhi,Pune,06:00,07:04,64,948,109968
10005,Rajdhani Express,2024-07-24,Kolkata,Bangalore,01:30,01:34,4,1204,108360
10006,Duronto Express,2024-07-24,Hyderabad,Mumbai,15:15,15:29,14,542,40650
10007,Yuva Express,2024-07-24,Hyderabad,Pune,11:15,12:00,45,494,45942
10008,Garib Rath,2024-07-24,Mumbai,Delhi,08:30,09:44,74,808,65448
10009,Intercity Express,2024-07-24,Chennai,Mumbai,13:00,14:23,83,458,36640
10010,Express Special,2024-07-24,Chennai,Hyderabad,08:00,09:03,63,1236,122364
10011,Passenger Special,2024-07-24,Delhi,Chennai,20:15,21:19,64,521,58873
10000,Shatabdi Express,2024-07-25,Hyderabad,Pune,16:15,17:44,89,1348,87620
10001,Lalbagh Express,2024-07-25,Delhi,Bangalore,14:30,15:00,30,923,101530
10002,Chennai Express,2024-07-25,Hyderabad,Mumbai,01:45,01:49,4,1306,152802
10003,Hampi Express,2024-07-25,Bangalore,Delhi,02:15,02:51,36,1381,157434
10004,Jaipur Superfast,2024-07-25,Delhi,Mumbai,12:00,13:11,71,591,46689
10005,Rajdhani Express,2024-07-25,Chennai,Mumbai,03:15,04:05,50,1363,107677
10006,Duronto Express,2024-07-25,Chennai,Bangalore,15:15,15:39,24,851,85100
10007,Yuva Express,2024-07-25,Delhi,Hyderabad,08:15,08:33,18,1181,94480
10008,Garib Rath,2024-07-25,Delhi,Hyderabad,20:15,21:00,45,927,67671
10009,Intercity Express,2024-07-25,Bangalore,Hyderabad,14:45,15:56,71,1329,131571
10010,Express Special,2024-07-25,Bangalore,Mumbai,16:30,17:38,68,621,50301
10011,Passenger Special,2024-07-25,Hyderabad,Bangalore,17:15,18:01,46,1181,106290
10000,Shatabdi Express,2024-07-26,Chennai,Hyderabad,08:15,08:19,4,858,84942
10001,Lalbagh Express,2024-07-26,Mumbai,Hyderabad,10:00,10:35,35,478,37284
10002,Chennai Express,2024-07-26,Kolkata,Bangalore,23:00,00:15,75,1384,159160
10003,Hampi Express,2024-07-26,Bangalore,Mumbai,17:30,17:47,17,828,75348
10004,Jaipur Superfast,2024-07-26,Kolkata,Bangalore,17:45,19:05,80,534,37914
10005,Rajdhani Express,2024-07-26,Chennai,Mumbai,04:00,04:02,2,482,50128
10006,Duronto Express,2024-07-26,Hyderabad,Mumbai,05:15,05:18,3,892,98120
10007,Yuva Express,2024-07-26,Chennai,Hyderabad,02:45,03:22,37,1375,108625
10008,Garib Rath,2024-07-26,Delhi,Pune,18:30,19:37,67,1136,69296
10009,Intercity Express,2024-07-26,Mumbai,Bangalore,12:15,12:44,29,1346,152098
10010,Express Special,2024-07-26,Hyderabad,Chennai,08:00,09:13,73,911,70147
10011,Passenger Special,2024-07-26,Delhi,Chennai,18:45,20:03,78,568,57368
10000,Shatabdi Express,2024-07-27,Hyderabad,Delhi,03:15,03:18,3,404,40400
10001,Lalbagh Express,2024-07-27,Hyderabad,Pune,04:00,05:14,74,838,58660
10002,Chennai Express,2024-07-27,Mumbai,Pune,07:00,08:21,81,514,52942
10003,Hampi Express,2024-07-27,Hyderabad,Bangalore,09:30,10:19,49,1339,97747
10004,Jaipur Superfast,2024-07-27,Chennai,Mumbai,11:45,13:01,76,1059,114372
10005,Rajdhani Express,2024-07-27,Chennai,Delhi,22:15,23:15,60,867,98838
10006,Duronto Express,2024-07-27,Delhi,Mumbai,06:15,07:39,84,1301,113187
10007,Yuva Express,2024-07-27,Chennai,Pune,12:15,13:07,52,765,52020
10008,Garib Rath,2024-07-27,Delhi,Bangalore,10:00,10:01,1,1106,77420
10009,Intercity Express,2024-07-27,Chennai,Delhi,02:15,02:29,14,634,44380
10010,Express Special,2024-07-27,Hyderabad,Delhi,19:45,20:09,24,730,56940
10011,Passenger Special,2024-07-27,Hyderabad,Chennai,04:15,04:56,41,1277,118761
10000,Shatabdi Express,2024-07-28,Hyderabad,Bangalore,17:00,17:04,4,675,41175
10001,Lalbagh Express,2024-07-28,Delhi,Bangalore,17:15,17:52,37,1094,95178
10002,Chennai Express,2024-07-28,Chennai,Bangalore,21:30,22:52,82,1376,114208
10003,Hampi Express,2024-07-28,Hyderabad,Bangalore,23:15,00:06,51,1331,115797
10004,Jaipur Superfast,2024-07-28,Kolkata,Bangalore,03:15,03:23,8,1188,84348
10005,Rajdhani Express,2024-07-28,Mumbai,Bangalore,07:45,07:48,3,1198,103028
10006,Duronto Express,2024-07-28,Chennai,Bangalore,04:15,04:19,4,1026,88236
10007,Yuva Express,2024-07-28,Bangalore,Pune,08:30,09:41,71,770,56980
10008,Garib Rath,2024-07-28,Mumbai,Delhi,06:15,07:37,82,712,61944
10009,Intercity Express,2024-07-28,Bangalore,Mumbai,18:30,19:32,62,1070,74900
10010,Express Special,2024-07-28,Chennai,Delhi,22:30,23:31,61,786,60522
10011,Passenger Special,2024-07-28,Bangalore,Delhi,19:15,20:40,85,577,66932
10000,Shatabdi Express,2024-07-29,Chennai,Hyderabad,22:15,22:43,28,751,51819
10001,Lalbagh Express,2024-07-29,Mumbai,Bangalore,22:30,22:33,3,771,83268
10002,Chennai Express,2024-07-29,Hyderabad,Mumbai,20:00,20:01,1,1235,74100
10003,Hampi Express,2024-07-29,Bangalore,Chennai,05:30,05:48,18,1083,64980
10004,Jaipur Superfast,2024-07-29,Delhi,Hyderabad,11:45,12:06,21,732,63684
10005,Rajdhani Express,2024-07-29,Kolkata,Hyderabad,11:45,12:22,37,1098,110898
10006,Duronto Express,2024-07-29,Hyderabad,Pune,23:00,23:33,33,1206,120600
10007,Yuva Express,2024-07-29,Bangalore,Pune,04:00,05:18,78,559,37453
10008,Garib Rath,2024-07-29,Bangalore,Mumbai,12:00,12:32,32,1172,90244
10009,Intercity Express,2024-07-29,Chennai,Mumbai,03:00,03:22,22,1335,85440
10010,Express Special,2024-07-29,Chennai,Bangalore,06:00,06:21,21,670,64320
10011,Passenger Special,2024-07-29,Chennai,Mumbai,20:00,21:05,65,618,66744
10000,Shatabdi Express,2024-07-30,Mumbai,Pune,11:30,12:35,65,617,57381
10001,Lalbagh Express,2024-07-30,Kolkata,Delhi,01:45,03:07,82,1176,77616
10002,Chennai Express,2024-07-30,Kolkata,Pune,11:30,11:42,12,606,63630
10003,Hampi Express,2024-07-30,Bangalore,Hyderabad,22:15,22:50,35,772,76428
10004,Jaipur Superfast,2024-07-30,Delhi,Bangalore,18:45,19:07,22,503,54324
10005,Rajdhani Express,2024-07-30,Mumbai,Chennai,11:00,11:13,13,1213,89762
10006,Duronto Express,2024-07-30,Delhi,Mumbai,23:45,23:52,7,468,51480
10007,Yuva Express,2024-07-30,Hyderabad,Delhi,23:15,00:11,56,430,27950
10008,Garib Rath,2024-07-30,Delhi,Hyderabad,02:30,02:32,2,811,55959
10009,Intercity Express,2024-07-30,Chennai,Bangalore,15:45,15:54,9,688,65360
10010,Express Special,2024-07-30,Delhi,Hyderabad,11:00,11:43,43,412,34196
10011,Passenger Special,2024-07-30,Hyderabad,Chennai,15:45,16:05,20,1278,90738
10000,Shatabdi Express,2024-07-31,Delhi,Hyderabad,18:00,18:05,5,472,28320
10001,Lalbagh Express,2024-07-31,Hyderabad,Bangalore,13:15,14:19,64,741,68913
10002,Chennai Express,2024-07-31,Delhi,Mumbai,09:15,09:20,5,405,31995
10003,Hampi Express,2024-07-31,Mumbai,Bangalore,23:45,23:54,9,486,56862
10004,Jaipur Superfast,2024-07-31,Kolkata,Delhi,16:15,17:32,77,820,93480
10005,Rajdhani Express,2024-07-31,Bangalore,Mumbai,08:45,09:06,21,686,45276
10006,Duronto Express,2024-07-31,Bangalore,Hyderabad,15:45,16:27,42,571,60526
10007,Yuva Express,2024-07-31,Chennai,Delhi,15:45,17:03,78,852,59640
10008,Garib Rath,2024-07-31,Mumbai,Bangalore,12:45,13:20,35,575,47150
10009,Intercity Express,2024-07-31,Kolkata,Delhi,02:45,03:58,73,567,54999
10010,Express Special,2024-07-31,Kolkata,Hyderabad,16:00,16:50,50,511,37814
10011,Passenger Special,2024-07-31,Chennai,Bangalore,23:30,00:45,75,409,42945
10000,Shatabdi Express,2024-08-01,Chennai,Mumbai,19:00,19:10,10,1029,77175
10001,Lalbagh Express,2024-08-01,Mumbai,Chennai,14:15,14:33,18,814,55352
10002,Chennai Express,2024-08-01,Hyderabad,Pune,06:15,07:44,89,407,33781
10003,Hampi Express,2024-08-01,Delhi,Bangalore,21:30,22:42,72,1033,120861
10004,Jaipur Superfast,2024-08-01,Kolkata,Delhi,15:45,16:21,36,1303,78180
10005,Rajdhani Express,2024-08-01,Hyderabad,Delhi,20:30,20:34,4,1089,90387
10006,Duronto Express,2024-08-01,Chennai,Pune,12:00,12:29,29,912,73872
10007,Yuva Express,2024-08-01,Chennai,Hyderabad,05:30,06:25,55,1384,121792
10008,Garib Rath,2024-08-01,Hyderabad,Pune,11:45,13:06,81,1073,122322
10009,Intercity Express,2024-08-01,Mumbai,Hyderabad,16:00,16:47,47,548,59732
10010,Express Special,2024-08-01,Kolkata,Mumbai,16:00,16:49,49,777,66045
10011,Passenger Special,2024-08-01,Kolkata,Delhi,07:30,08:27,57,1084,72628
10000,Shatabdi Express,2024-08-02,Delhi,Hyderabad,22:30,23:01,31,1177,101222
10001,Lalbagh Express,2024-08-02,Bangalore,Chennai,06:00,06:58,58,700,43400
10002,Chennai Express,2024-08-02,Delhi,Hyderabad,10:15,11:36,81,1039,97666
10003,Hampi Express,2024-08-02,Kolkata,Mumbai,04:00,04:27,27,911,71058
10004,Jaipur Superfast,2024-08-02,Hyderabad,Mumbai,12:00,12:37,37,442,49504
10005,Rajdhani Express,2024-08-02,Mumbai,Delhi,13:15,13:52,37,704,49280
10006,Duronto Express,2024-08-02,Bangalore,Hyderabad,16:45,17:23,38,1238,110182
10007,Yuva Express,2024-08-02,Mumbai,Chennai,07:00,07:29,29,1026,68742
10008,Garib Rath,2024-08-02,Bangalore,Delhi,11:30,12:24,54,1325,98050
10009,Intercity Express,2024-08-02,Hyderabad,Delhi,12:15,13:08,53,831,73959
10010,Express Special,2024-08-02,Mumbai,Bangalore,15:45,16:55,70,767,87438
10011,Passenger Special,2024-08-02,Delhi,Hyderabad,22:30,23:48,78,1323,124362
10000,Shatabdi Express,2024-08-03,Kolkata,Bangalore,13:15,14:05,50,701,55379
10001,Lalbagh Express,2024-08-03,Kolkata,Pune,07:45,08:10,25,969,94962
10002,Chennai Express,2024-08-03,Hyderabad,Bangalore,17:30,18:21,51,1253,137830
10003,Hampi Express,2024-08-03,Kolkata,Pune,20:15,20:57,42,1249,102418
10004,Jaipur Superfast,2024-08-03,Mumbai,Chennai,08:00,08:06,6,1336,150968
10005,Rajdhani Express,2024-08-03,Bangalore,Mumbai,03:15,03:46,31,1267,77287
10006,Duronto Express,2024-08-03,Chennai,Delhi,13:45,15:13,88,960,64320
10007,Yuva Express,2024-08-03,Hyderabad,Pune,22:45,22:52,7,1134,108864
10008,Garib Rath,2024-08-03,Chennai,Delhi,07:00,07:17,17,434,46872
10009,Intercity Express,2024-08-03,Hyderabad,Pune,16:45,17:50,65,768,83712
10010,Express Special,2024-08-03,Mumbai,Hyderabad,08:00,08:33,33,642,73188
10011,Passenger Special,2024-08-03,Delhi,Mumbai,16:15,17:32,77,701,67997
10000,Shatabdi Express,2024-08-04,Delhi,Chennai,15:00,15:03,3,716,65872
10001,Lalbagh Express,2024-08-04,Bangalore,Pune,17:15,17:22,7,1329,156822
10002,Chennai Express,2024-08-04,Chennai,Delhi,15:15,15:24,9,759,53889
10003,Hampi Express,2024-08-04,Kolkata,Delhi,10:45,11:35,50,1040,89440
10004,Jaipur Superfast,2024-08-04,Delhi,Pune,08:00,09:00,60,709,68064
10005,Rajdhani Express,2024-08-04,Bangalore,Mumbai,16:45,17:48,63,990,108900
10006,Duronto Express,2024-08-04,Delhi,Pune,22:30,23:00,30,502,53212
10007,Yuva Express,2024-08-04,Kolkata,Bangalore,22:15,23:36,81,1043,110558
10008,Garib Rath,2024-08-04,Delhi,Mumbai,14:30,15:16,46,437,40204
10009,Intercity Express,2024-08-04,Kolkata,Chennai,20:00,20:25,25,1047,114123
10010,Express Special,2024-08-04,Kolkata,Bangalore,09:00,09:25,25,1131,80301
10011,Passenger Special,2024-08-04,Hyderabad,Chennai,13:15,13:49,34,684,48564
10000,Shatabdi Express,2024-08-05,Hyderabad,Bangalore,11:15,11:16,1,1354,102904
10001,Lalbagh Express,2024-08-05,Chennai,Mumbai,21:30,22:27,57,964,57840
10002,Chennai Express,2024-08-05,Mumbai,Pune,03:15,03:45,30,686,41846
10003,Hampi Express,2024-08-05,Delhi,Hyderabad,11:15,11:36,21,422,46842
10004,Jaipur Superfast,2024-08-05,Chennai,Delhi,22:45,23:24,39,520,50960
10005,Rajdhani Express,2024-08-05,Chennai,Bangalore,05:30,05:44,14,436,51012
10006,Duronto Express,2024-08-05,Mumbai,Chennai,06:00,07:23,83,409,34765
10007,Yuva Express,2024-08-05,Hyderabad,Chennai,00:00,00:23,23,1322,87252
10008,Garib Rath,2024-08-05,Bangalore,Delhi,02:15,02:26,11,740,45880
10009,Intercity Express,2024-08-05,Mumbai,Bangalore,00:15,01:13,58,707,45955
10010,Express Special,2024-08-05,Chennai,Hyderabad,22:45,23:45,60,851,100418
10011,Passenger Special,2024-08-05,Hyderabad,Pune,04:15,05:14,59,1035,81765
10000,Shatabdi Express,2024-08-06,Bangalore,Hyderabad,17:00,18:28,88,1232,139216
10001,Lalbagh Express,2024-08-06,Chennai,Pune,21:00,22:03,63,1130,91530
10002,Chennai Express,2024-08-06,Delhi,Hyderabad,01:30,02:36,66,608,50464
10003,Hampi Express,2024-08-06,Delhi,Hyderabad,06:00,07:06,66,478,42064
10004,Jaipur Superfast,2024-08-06,Chennai,Hyderabad,09:45,11:11,86,950,64600
10005,Rajdhani Express,2024-08-06,Mumbai,Pune,07:15,08:22,67,591,46689
10006,Duronto Express,2024-08-06,Hyderabad,Delhi,01:00,01:38,38,683,57372
10007,Yuva Express,2024-08-06,Bangalore,Pune,16:00,17:26,86,732,83448
10008,Garib Rath,2024-08-06,Chennai,Delhi,19:30,20:10,40,1246,148274
10009,Intercity Express,2024-08-06,Mumbai,Bangalore,19:45,21:05,80,982,85434
10010,Express Special,2024-08-06,Kolkata,Pune,16:30,17:05,35,619,45806
10011,Passenger Special,2024-08-06,Kolkata,Pune,10:45,10:48,3,1394,129642
10000,Shatabdi Express,2024-08-07,Hyderabad,Mumbai,09:15,09:59,44,739,65032
10001,Lalbagh Express,2024-08-07,Chennai,Hyderabad,22:00,22:49,49,932,99724
10002,Chennai Express,2024-08-07,Delhi,Bangalore,08:45,09:14,29,1292,142120
10003,Hampi Express,2024-08-07,Bangalore,Mumbai,13:15,14:18,63,932,55920
10004,Jaipur Superfast,2024-08-07,Bangalore,Delhi,19:45,19:59,14,435,46110
10005,Rajdhani Express,2024-08-07,Kolkata,Hyderabad,13:15,13:47,32,649,64900
10006,Duronto Express,2024-08-07,Delhi,Mumbai,22:15,23:20,65,565,64410
10007,Yuva Express,2024-08-07,Delhi,Hyderabad,19:15,20:21,66,1398,92268
10008,Garib Rath,2024-08-07,Hyderabad,Pune,22:00,23:26,86,1212,90900
10009,Intercity Express,2024-08-07,Chennai,Mumbai,00:15,01:16,61,1143,116586
10010,Express Special,2024-08-07,Bangalore,Chennai,11:15,11:34,19,981,65727
10011,Passenger Special,2024-08-07,Mumbai,Bangalore,18:15,18:18,3,1019,111071
10000,Shatabdi Express,2024-08-08,Hyderabad,Bangalore,03:30,04:43,73,585,62010
10001,Lalbagh Express,2024-08-08,Hyderabad,Chennai,19:15,19:39,24,607,38848
10002,Chennai Express,2024-08-08,Delhi,Pune,05:15,06:09,54,822,55896
10003,Hampi Express,2024-08-08,Mumbai,Pune,13:45,14:39,54,792,58608
10004,Jaipur Superfast,2024-08-08,Mumbai,Bangalore,20:45,21:56,71,751,79606
10005,Rajdhani Express,2024-08-08,Mumbai,Chennai,08:30,09:27,57,1262,142606
10006,Duronto Express,2024-08-08,Kolkata,Delhi,10:00,10:41,41,1170,70200
10007,Yuva Express,2024-08-08,Hyderabad,Pune,13:15,14:25,70,608,69920
10008,Garib Rath,2024-08-08,Delhi,Pune,02:15,02:49,34,1161,134676
10009,Intercity Express,2024-08-08,Mumbai,Bangalore,19:15,19:28,13,1330,115710
10010,Express Special,2024-08-08,Chennai,Mumbai,06:30,07:38,68,562,61258
10011,Passenger Special,2024-08-08,Hyderabad,Pune,03:30,03:53,23,823,72424
10000,Shatabdi Express,2024-08-09,Mumbai,Hyderabad,21:45,21:59,14,1280,81920
10001,Lalbagh Express,2024-08-09,Hyderabad,Delhi,10:15,10:56,41,640,56960
10002,Chennai Express,2024-08-09,Kolkata,Pune,15:30,16:42,72,506,59708
10003,Hampi Express,2024-08-09,Chennai,Delhi,12:45,13:11,26,472,30208
10004,Jaipur Superfast,2024-08-09,Delhi,Mumbai,20:30,20:35,5,1387,126217
10005,Rajdhani Express,2024-08-09,Chennai,Hyderabad,02:15,03:42,87,822,92886
10006,Duronto Express,2024-08-09,Kolkata,Bangalore,22:45,23:17,32,1102,92568
10007,Yuva Express,2024-08-09,Hyderabad,Bangalore,06:15,07:31,76,1049,86018
10008,Garib Rath,2024-08-09,Chennai,Bangalore,03:45,04:00,15,927,71379
10009,Intercity Express,2024-08-09,Chennai,Delhi,05:00,06:01,61,780,55380
10010,Express Special,2024-08-09,Bangalore,Pune,12:15,13:35,80,1296,117936
10011,Passenger Special,2024-08-09,Kolkata,Mumbai,13:45,14:58,73,1022,100156
10000,Shatabdi Express,2024-08-10,Chennai,Pune,17:30,18:26,56,729,56862
10001,Lalbagh Express,2024-08-10,Kolkata,Pune,14:45,14:46,1,1004,63252
10002,Chennai Express,2024-08-10,Mumbai,Bangalore,16:15,16:41,26,772,77200
10003,Hampi Express,2024-08-10,Hyderabad,Delhi,20:45,21:42,57,1336,140280
10004,Jaipur Superfast,2024-08-10,Mumbai,Pune,05:30,06:05,35,451,34276
10005,Rajdhani Express,2024-08-10,Delhi,Mumbai,13:00,14:16,76,1130,67800
10006,Duronto Express,2024-08-10,Bangalore,Chennai,15:15,15:28,13,645,73530
10007,Yuva Express,2024-08-10,Delhi,Chennai,02:15,02:54,39,1000,61000
10008,Garib Rath,2024-08-10,Chennai,Mumbai,08:15,09:38,83,932,82016
10009,Intercity Express,2024-08-10,Delhi,Chennai,05:15,05:58,43,424,28832
10010,Express Special,2024-08-10,Kolkata,Delhi,04:45,05:21,36,731,60673
10011,Passenger Special,2024-08-10,Chennai,Pune,08:30,08:58,28,942,73476
10000,Shatabdi Express,2024-08-11,Hyderabad,Mumbai,20:45,21:19,34,512,33792
10001,Lalbagh Express,2024-08-11,Kolkata,Bangalore,22:30,22:42,12,907,57141
10002,Chennai Express,2024-08-11,Chennai,Bangalore,01:15,01:31,16,555,40515
10003,Hampi Express,2024-08-11,Chennai,Delhi,12:00,12:54,54,849,78957
10004,Jaipur Superfast,2024-08-11,Mumbai,Hyderabad,04:45,06:00,75,1193,139581
10005,Rajdhani Express,2024-08-11,Mumbai,Pune,02:45,03:58,73,579,44583
10006,Duronto Express,2024-08-11,Mumbai,Hyderabad,20:30,21:00,30,874,88274
10007,Yuva Express,2024-08-11,Bangalore,Delhi,01:30,02:53,83,1358,152096
10008,Garib Rath,2024-08-11,Mumbai,Hyderabad,17:00,17:18,18,659,47448
10009,Intercity Express,2024-08-11,Chennai,Pune,23:00,00:02,62,1322,157318
10010,Express Special,2024-08-11,Delhi,Chennai,00:15,01:37,82,1347,80820
10011,Passenger Special,2024-08-11,Bangalore,Hyderabad,21:30,22:19,49,1398,149586
10000,Shatabdi Express,2024-08-12,Bangalore,Pune,11:00,11:31,31,787,88144
10001,Lalbagh Express,2024-08-12,Bangalore,Chennai,06:00,07:04,64,1247,96019
10002,Chennai Express,2024-08-12,Kolkata,Hyderabad,01:00,02:07,67,764,62648
10003,Hampi Express,2024-08-12,Kolkata,Mumbai,12:30,13:20,50,727,71246
10004,Jaipur Superfast,2024-08-12,Bangalore,Delhi,16:15,16:41,26,1310,155890
10005,Rajdhani Express,2024-08-12,Bangalore,Delhi,04:45,04:59,14,697,73185
10006,Duronto Express,2024-08-12,Chennai,Delhi,07:30,07:39,9,1165,74560
10007,Yuva Express,2024-08-12,Hyderabad,Pune,21:45,22:07,22,717,51624
10008,Garib Rath,2024-08-12,Bangalore,Chennai,19:45,20:41,56,628,52124
10009,Intercity Express,2024-08-12,Hyderabad,Chennai,19:45,20:32,47,719,63991
10010,Express Special,2024-08-12,Hyderabad,Chennai,12:00,12:16,16,755,55115
10011,Passenger Special,2024-08-12,Delhi,Mumbai,02:00,02:43,43,1327,140662
10000,Shatabdi Express,2024-08-13,Delhi,Bangalore,01:15,02:22,67,544,41344
10001,Lalbagh Express,2024-08-13,Hyderabad,Pune,03:15,04:17,62,940,73320
10002,Chennai Express,2024-08-13,Delhi,Hyderabad,23:45,00:19,34,771,50115
10003,Hampi Express,2024-08-13,Delhi,Pune,15:45,15:52,7,1094,66734
10004,Jaipur Superfast,2024-08-13,Mumbai,Chennai,20:30,21:17,47,499,53393
10005,Rajdhani Express,2024-08-13,Hyderabad,Mumbai,03:45,05:11,86,582,46560
10006,Duronto Express,2024-08-13,Mumbai,Hyderabad,14:15,15:25,70,637,62426
10007,Yuva Express,2024-08-13,Kolkata,Bangalore,17:15,17:32,17,1241,121618
10008,Garib Rath,2024-08-13,Kolkata,Bangalore,06:30,07:38,68,1232,129360
10009,Intercity Express,2024-08-13,Chennai,Hyderabad,07:45,08:58,73,815,61940
10010,Express Special,2024-08-13,Kolkata,Chennai,15:30,16:09,39,483,35742
10011,Passenger Special,2024-08-13,Delhi,Chennai,07:30,08:01,31,1212,141804
10000,Shatabdi Express,2024-08-14,Hyderabad,Bangalore,12:45,13:24,39,669,58203
10001,Lalbagh Express,2024-08-14,Delhi,Chennai,00:00,01:05,65,1293,117663
10002,Chennai Express,2024-08-14,Mumbai,Chennai,23:45,23:48,3,1127,92414
10003,Hampi Express,2024-08-14,Mumbai,Bangalore,20:15,21:44,89,547,41025
10004,Jaipur Superfast,2024-08-14,Delhi,Chennai,04:15,04:58,43,1192,97744
10005,Rajdhani Express,2024-08-14,Hyderabad,Mumbai,00:00,00:14,14,527,40052
10006,Duronto Express,2024-08-14,Chennai,Bangalore,19:15,19:55,40,1083,68229
10007,Yuva Express,2024-08-14,Mumbai,Pune,06:15,06:23,8,870,80040
10008,Garib Rath,2024-08-14,Bangalore,Pune,03:00,03:33,33,874,69920
10009,Intercity Express,2024-08-14,Delhi,Chennai,22:00,22:16,16,548,65212
10010,Express Special,2024-08-14,Mumbai,Delhi,03:45,03:51,6,937,65590
10011,Passenger Special,2024-08-14,Delhi,Bangalore,04:00,04:43,43,1145,112210
10000,Shatabdi Express,2024-08-15,Delhi,Mumbai,18:45,19:36,51,1125,119250
10001,Lalbagh Express,2024-08-15,Mumbai,Pune,20:30,21:17,47,461,53937
10002,Chennai Express,2024-08-15,Chennai,Pune,04:45,05:47,62,667,54694
10003,Hampi Express,2024-08-15,Chennai,Hyderabad,05:30,06:22,52,424,26712
10004,Jaipur Superfast,2024-08-15,Kolkata,Hyderabad,12:15,13:03,48,1245,143175
10005,Rajdhani Express,2024-08-15,Chennai,Delhi,16:45,17:08,23,918,66096
10006,Duronto Express,2024-08-15,Kolkata,Mumbai,15:00,16:29,89,441,45864
10007,Yuva Express,2024-08-15,Chennai,Mumbai,21:45,22:16,31,1002,92184
10008,Garib Rath,2024-08-15,Mumbai,Hyderabad,19:45,20:24,39,1098,79056
10009,Intercity Express,2024-08-15,Kolkata,Delhi,07:00,08:25,85,865,92555
10010,Express Special,2024-08-15,Mumbai,Delhi,15:15,15:49,34,964,89652
10011,Passenger Special,2024-08-15,Delhi,Pune,21:00,21:09,9,707,62216
10000,Shatabdi Express,2024-08-16,Chennai,Pune,04:00,04:26,26,998,91816
10001,Lalbagh Express,2024-08-16,Hyderabad,Mumbai,20:45,21:28,43,750,77250
10002,Chennai Express,2024-08-16,Bangalore,Hyderabad,09:00,10:05,65,1006,84504
10003,Hampi Express,2024-08-16,Hyderabad,Mumbai,10:00,11:05,65,597,40596
10004,Jaipur Superfast,2024-08-16,Mumbai,Pune,20:00,21:11,71,622,49138
10005,Rajdhani Express,2024-08-16,Delhi,Hyderabad,22:15,22:17,2,1364,92752
10006,Duronto Express,2024-08-16,Hyderabad,Delhi,06:00,06:10,10,524,38776
10007,Yuva Express,2024-08-16,Chennai,Hyderabad,21:45,21:51,6,759,49335
10008,Garib Rath,2024-08-16,Chennai,Bangalore,21:45,22:23,38,1362,87168
10009,Intercity Express,2024-08-16,Bangalore,Mumbai,02:45,03:53,68,1006,110660
10010,Express Special,2024-08-16,Mumbai,Delhi,00:15,01:16,61,606,51510
10011,Passenger Special,2024-08-16,Chennai,Bangalore,00:30,00:38,8,1167,95694
